LSOA,LA CODE,htc1,htc2,htc3,htc4,htc5,Area
E01013714,00FN,0,0,53,0,0,1
E01013604,00FN,0,0,66,0,0,1
E01013637,00FN,0,0,79,0,0,1
E01013633,00FN,0,0,69,0,0,1
E01013638,00FN,0,0,67,0,0,1
E01013758,00FN,0,0,45,0,0,1
E01013782,00FN,0,0,71,0,0,1
E01013693,00FN,0,0,53,0,0,1
E01013641,00FN,0,0,64,0,0,1
E01013643,00FN,0,0,76,0,0,1
E01013717,00FN,0,0,50,0,0,1
E01013662,00FN,0,0,58,0,0,1
E01013750,00FN,0,0,43,0,0,1
E01013682,00FN,0,0,82,0,0,1
E01013602,00FN,0,0,82,0,0,1
E01013692,00FN,0,0,50,0,0,1
E01013715,00FN,0,0,47,0,0,1
E01013747,00FN,0,0,59,0,0,1
E01013681,00FN,0,0,83,0,0,1
E01013624,00FN,0,0,52,0,0,1
E01013640,00FN,0,0,64,0,0,1
E01013652,00FN,0,0,61,0,0,1
E01013629,00FN,0,0,58,0,0,1
E01013688,00FN,0,0,75,0,0,1
E01013745,00FN,0,0,46,0,0,1
E01013650,00FN,0,0,76,0,0,1
E01013711,00FN,0,0,83,0,0,1
E01013691,00FN,0,0,64,0,0,1
E01013716,00FN,0,0,59,0,0,1
E01013668,00FN,0,0,64,0,0,1
E01013653,00FN,0,0,69,0,0,1
E01013642,00FN,0,0,91,0,0,1
E01013744,00FN,0,0,49,0,0,1
E01013752,00FN,0,0,46,0,0,1
E01013660,00FN,0,0,67,0,0,1
E01013739,00FN,0,0,60,0,0,1
E01013665,00FN,0,0,65,0,0,1
E01013630,00FN,0,0,60,0,0,1
E01013632,00FN,0,0,75,0,0,1
E01013777,00FN,0,0,78,0,0,1
E01013756,00FN,0,0,70,0,0,1
E01013719,00FN,0,0,53,0,0,1
E01013619,00FN,0,0,66,0,0,1
E01013626,00FN,0,0,59,0,0,1
E01013655,00FN,0,0,76,0,0,1
E01013784,00FN,0,0,57,0,0,1
E01013743,00FN,0,0,45,0,0,1
E01013713,00FN,0,0,52,0,0,1
E01013730,00FN,0,0,77,0,0,1
E01013656,00FN,0,0,53,0,0,1
E01013751,00FN,0,0,56,0,0,1
E01013718,00FN,0,0,58,0,0,1
E01013620,00FN,0,0,71,0,0,1
E01013710,00FN,0,0,77,0,0,1
E01013658,00FN,0,0,59,0,0,1
E01013742,00FN,0,0,50,0,0,1
E01013651,00FN,0,0,68,0,0,1
E01013684,00FN,0,0,94,0,0,1
E01013683,00FN,0,0,105,0,0,1
E01013667,00FN,0,0,68,0,0,1
E01013603,00FN,0,0,81,0,0,1
E01013775,00FN,0,0,107,0,0,1
E01013659,00FN,0,0,62,0,0,1
E01013689,00FN,0,0,0,67,0,1
E01013621,00FN,0,0,0,75,0,1
E01013726,00FN,0,0,0,90,0,1
E01013622,00FN,0,0,0,74,0,1
E01013762,00FN,0,0,0,57,0,1
E01013657,00FN,0,0,0,55,0,1
E01013625,00FN,0,0,0,73,0,1
E01013661,00FN,0,0,0,63,0,1
E01013649,00FN,0,0,0,77,0,1
E01013664,00FN,0,0,0,78,0,1
E01013628,00FN,0,0,0,76,0,1
E01013774,00FN,0,0,0,76,0,1
E01013720,00FN,0,0,0,62,0,1
E01013753,00FN,0,0,0,54,0,1
E01013781,00FN,0,0,0,81,0,1
E01013779,00FN,0,0,0,103,0,1
E01013765,00FN,0,0,0,60,0,1
E01013761,00FN,0,0,0,64,0,1
E01013654,00FN,0,0,0,87,0,1
E01013776,00FN,0,0,0,80,0,1
E01013746,00FN,0,0,0,69,0,1
E01013648,00FN,0,0,0,102,0,1
E01013778,00FN,0,0,0,102,0,1
E01013748,00FN,0,0,0,72,0,1
E01013760,00FN,0,0,0,0,82,1
E01013754,00FN,0,0,0,0,73,1
E01013763,00FN,0,0,0,0,95,1
E01013755,00FN,0,0,0,0,75,1
E01013646,00FN,0,0,0,0,152,1
E01013645,00FN,0,0,0,0,138,1
E01013647,00FN,0,0,0,0,100,1
E01013644,00FN,0,0,0,0,296,1
E01013809,00FP,56,0,0,0,0,1
E01013804,00FP,69,0,0,0,0,1
E01013792,00FP,71,0,0,0,0,1
E01013794,00FP,65,0,0,0,0,1
E01013798,00FP,57,0,0,0,0,1
E01013787,00FP,63,0,0,0,0,1
E01013803,00FP,98,0,0,0,0,1
E01013800,00FP,65,0,0,0,0,1
E01013795,00FP,57,0,0,0,0,1
E01013797,00FP,80,0,0,0,0,1
E01013807,00FP,67,0,0,0,0,1
E01013791,00FP,52,0,0,0,0,1
E01013802,00FP,121,0,0,0,0,1
E01013793,00FP,64,0,0,0,0,1
E01013805,00FP,56,0,0,0,0,1
E01013790,00FP,57,0,0,0,0,1
E01013789,00FP,68,0,0,0,0,1
E01013788,00FP,124,0,0,0,0,1
E01013801,00FP,79,0,0,0,0,1
E01013808,00FP,67,0,0,0,0,1
E01013796,00FP,63,0,0,0,0,1
E01013806,00FP,0,61,0,0,0,1
E01013799,00FP,0,74,0,0,0,1
E01013895,00FY,0,64,0,0,0,1
E01013982,00FY,0,63,0,0,0,1
E01013887,00FY,0,65,0,0,0,1
E01013892,00FY,0,60,0,0,0,1
E01013984,00FY,0,66,0,0,0,1
E01013901,00FY,0,66,0,0,0,1
E01013902,00FY,0,67,0,0,0,1
E01013875,00FY,0,52,0,0,0,1
E01013912,00FY,0,67,0,0,0,1
E01013903,00FY,0,50,0,0,0,1
E01013894,00FY,0,65,0,0,0,1
E01013980,00FY,0,68,0,0,0,1
E01013981,00FY,0,66,0,0,0,1
E01013831,00FY,0,69,0,0,0,1
E01013889,00FY,0,74,0,0,0,1
E01013911,00FY,0,71,0,0,0,1
E01013985,00FY,0,74,0,0,0,1
E01013979,00FY,0,62,0,0,0,1
E01013915,00FY,0,67,0,0,0,1
E01013910,00FY,0,67,0,0,0,1
E01013977,00FY,0,78,0,0,0,1
E01013837,00FY,0,75,0,0,0,1
E01013906,00FY,0,70,0,0,0,1
E01013890,00FY,0,68,0,0,0,1
E01013935,00FY,0,78,0,0,0,1
E01013914,00FY,0,63,0,0,0,1
E01013830,00FY,0,71,0,0,0,1
E01013899,00FY,0,50,0,0,0,1
E01013964,00FY,0,68,0,0,0,1
E01013929,00FY,0,76,0,0,0,1
E01013904,00FY,0,64,0,0,0,1
E01013897,00FY,0,65,0,0,0,1
E01013853,00FY,0,66,0,0,0,1
E01013905,00FY,0,66,0,0,0,1
E01013908,00FY,0,82,0,0,0,1
E01013880,00FY,0,69,0,0,0,1
E01013882,00FY,0,67,0,0,0,1
E01013900,00FY,0,68,0,0,0,1
E01013913,00FY,0,71,0,0,0,1
E01013858,00FY,0,59,0,0,0,1
E01013863,00FY,0,64,0,0,0,1
E01013888,00FY,0,76,0,0,0,1
E01013931,00FY,0,64,0,0,0,1
E01013968,00FY,0,72,0,0,0,1
E01013866,00FY,0,63,0,0,0,1
E01013886,00FY,0,68,0,0,0,1
E01013860,00FY,0,74,0,0,0,1
E01013859,00FY,0,75,0,0,0,1
E01013966,00FY,0,57,0,0,0,1
E01013848,00FY,0,71,0,0,0,1
E01013883,00FY,0,69,0,0,0,1
E01013978,00FY,0,68,0,0,0,1
E01013856,00FY,0,66,0,0,0,1
E01013937,00FY,0,82,0,0,0,1
E01013861,00FY,0,75,0,0,0,1
E01013867,00FY,0,59,0,0,0,1
E01013939,00FY,0,77,0,0,0,1
E01013970,00FY,0,71,0,0,0,1
E01013881,00FY,0,67,0,0,0,1
E01013834,00FY,0,66,0,0,0,1
E01013878,00FY,0,55,0,0,0,1
E01013932,00FY,0,67,0,0,0,1
E01013825,00FY,0,70,0,0,0,1
E01013823,00FY,0,68,0,0,0,1
E01013852,00FY,0,76,0,0,0,1
E01013838,00FY,0,68,0,0,0,1
E01013891,00FY,0,0,79,0,0,1
E01013967,00FY,0,0,54,0,0,1
E01013828,00FY,0,0,81,0,0,1
E01013854,00FY,0,0,65,0,0,1
E01013824,00FY,0,0,61,0,0,1
E01013821,00FY,0,0,64,0,0,1
E01013916,00FY,0,0,63,0,0,1
E01013865,00FY,0,0,77,0,0,1
E01013868,00FY,0,0,65,0,0,1
E01013826,00FY,0,0,72,0,0,1
E01013840,00FY,0,0,98,0,0,1
E01013833,00FY,0,0,57,0,0,1
E01013835,00FY,0,0,73,0,0,1
E01013907,00FY,0,0,79,0,0,1
E01013876,00FY,0,0,77,0,0,1
E01013827,00FY,0,0,62,0,0,1
E01013879,00FY,0,0,58,0,0,1
E01013822,00FY,0,0,65,0,0,1
E01013965,00FY,0,0,63,0,0,1
E01013963,00FY,0,0,77,0,0,1
E01013850,00FY,0,0,72,0,0,1
E01013849,00FY,0,0,71,0,0,1
E01013820,00FY,0,0,67,0,0,1
E01013885,00FY,0,0,86,0,0,1
E01013969,00FY,0,0,84,0,0,1
E01013938,00FY,0,0,78,0,0,1
E01013829,00FY,0,0,81,0,0,1
E01013909,00FY,0,0,79,0,0,1
E01013818,00FY,0,0,59,0,0,1
E01013884,00FY,0,0,67,0,0,1
E01013855,00FY,0,0,65,0,0,1
E01013934,00FY,0,0,66,0,0,1
E01013836,00FY,0,0,92,0,0,1
E01013862,00FY,0,0,64,0,0,1
E01013893,00FY,0,0,63,0,0,1
E01013936,00FY,0,0,107,0,0,1
E01013896,00FY,0,0,61,0,0,1
E01013972,00FY,0,0,75,0,0,1
E01013898,00FY,0,0,46,0,0,1
E01013917,00FY,0,0,79,0,0,1
E01013819,00FY,0,0,75,0,0,1
E01013983,00FY,0,0,66,0,0,1
E01013817,00FY,0,0,66,0,0,1
E01013864,00FY,0,0,70,0,0,1
E01013874,00FY,0,0,75,0,0,1
E01013975,00FY,0,0,44,0,0,1
E01013930,00FY,0,0,76,0,0,1
E01013962,00FY,0,0,86,0,0,1
E01013933,00FY,0,0,76,0,0,1
E01013832,00FY,0,0,78,0,0,1
E01013976,00FY,0,0,72,0,0,1
E01013957,00FY,0,0,67,0,0,1
E01013974,00FY,0,0,78,0,0,1
E01013877,00FY,0,0,70,0,0,1
E01013971,00FY,0,0,80,0,0,1
E01013841,00FY,0,0,78,0,0,1
E01013942,00FY,0,0,96,0,0,1
E01013851,00FY,0,0,81,0,0,1
E01013944,00FY,0,0,69,0,0,1
E01013839,00FY,0,0,0,97,0,1
E01013857,00FY,0,0,0,137,0,1
E01013954,00FY,0,0,0,79,0,1
E01013952,00FY,0,0,0,129,0,1
E01013873,00FY,0,0,0,66,0,1
E01013918,00FY,0,0,0,83,0,1
E01013959,00FY,0,0,0,85,0,1
E01013872,00FY,0,0,0,82,0,1
E01013941,00FY,0,0,0,93,0,1
E01013845,00FY,0,0,0,68,0,1
E01013870,00FY,0,0,0,106,0,1
E01013847,00FY,0,0,0,47,0,1
E01013842,00FY,0,0,0,73,0,1
E01013928,00FY,0,0,0,60,0,1
E01013940,00FY,0,0,0,92,0,1
E01013810,00FY,0,0,0,68,0,1
E01013925,00FY,0,0,0,39,0,1
E01013871,00FY,0,0,0,90,0,1
E01013919,00FY,0,0,0,88,0,1
E01013927,00FY,0,0,0,41,0,1
E01013926,00FY,0,0,0,66,0,1
E01013960,00FY,0,0,0,81,0,1
E01013921,00FY,0,0,0,88,0,1
E01013923,00FY,0,0,0,44,0,1
E01013951,00FY,0,0,0,35,0,1
E01013843,00FY,0,0,0,76,0,1
E01013973,00FY,0,0,0,48,0,1
E01013958,00FY,0,0,0,83,0,1
E01013920,00FY,0,0,0,123,0,1
E01013812,00FY,0,0,0,65,0,1
E01013869,00FY,0,0,0,367,0,1
E01013844,00FY,0,0,0,71,0,1
E01013961,00FY,0,0,0,89,0,1
E01013943,00FY,0,0,0,89,0,1
E01013947,00FY,0,0,0,83,0,1
E01013945,00FY,0,0,0,72,0,1
E01013949,00FY,0,0,0,151,0,1
E01013953,00FY,0,0,0,53,0,1
E01013846,00FY,0,0,0,71,0,1
E01013922,00FY,0,0,0,62,0,1
E01013814,00FY,0,0,0,90,0,1
E01013811,00FY,0,0,0,64,0,1
E01013956,00FY,0,0,0,192,0,1
E01013815,00FY,0,0,0,77,0,1
E01013950,00FY,0,0,0,50,0,1
E01013816,00FY,0,0,0,0,104,1
E01013813,00FY,0,0,0,0,78,1
E01013946,00FY,0,0,0,0,168,1
E01013955,00FY,0,0,0,0,152,1
E01013924,00FY,0,0,0,0,73,1
E01013948,00FY,0,0,0,0,88,1
E01014058,00GA,71,0,0,0,0,1
E01014007,00GA,68,0,0,0,0,1
E01014000,00GA,61,0,0,0,0,1
E01014030,00GA,62,0,0,0,0,1
E01014031,00GA,71,0,0,0,0,1
E01014020,00GA,76,0,0,0,0,1
E01014002,00GA,58,0,0,0,0,1
E01014046,00GA,64,0,0,0,0,1
E01014022,00GA,83,0,0,0,0,1
E01014004,00GA,64,0,0,0,0,1
E01014060,00GA,71,0,0,0,0,1
E01014014,00GA,78,0,0,0,0,1
E01014025,00GA,63,0,0,0,0,1
E01014090,00GA,60,0,0,0,0,1
E01014015,00GA,71,0,0,0,0,1
E01014059,00GA,85,0,0,0,0,1
E01014054,00GA,62,0,0,0,0,1
E01014024,00GA,60,0,0,0,0,1
E01014006,00GA,68,0,0,0,0,1
E01014009,00GA,72,0,0,0,0,1
E01014032,00GA,70,0,0,0,0,1
E01014081,00GA,60,0,0,0,0,1
E01014021,00GA,70,0,0,0,0,1
E01014091,00GA,65,0,0,0,0,1
E01014028,00GA,70,0,0,0,0,1
E01014096,00GA,70,0,0,0,0,1
E01014100,00GA,70,0,0,0,0,1
E01014052,00GA,74,0,0,0,0,1
E01014012,00GA,72,0,0,0,0,1
E01014053,00GA,78,0,0,0,0,1
E01014099,00GA,80,0,0,0,0,1
E01014083,00GA,68,0,0,0,0,1
E01014050,00GA,78,0,0,0,0,1
E01013987,00GA,69,0,0,0,0,1
E01013998,00GA,65,0,0,0,0,1
E01014027,00GA,57,0,0,0,0,1
E01014018,00GA,72,0,0,0,0,1
E01014082,00GA,70,0,0,0,0,1
E01014067,00GA,60,0,0,0,0,1
E01013999,00GA,67,0,0,0,0,1
E01014001,00GA,69,0,0,0,0,1
E01014094,00GA,59,0,0,0,0,1
E01014017,00GA,68,0,0,0,0,1
E01014039,00GA,72,0,0,0,0,1
E01014079,00GA,68,0,0,0,0,1
E01014023,00GA,70,0,0,0,0,1
E01013990,00GA,77,0,0,0,0,1
E01014051,00GA,82,0,0,0,0,1
E01014061,00GA,67,0,0,0,0,1
E01014056,00GA,67,0,0,0,0,1
E01014097,00GA,61,0,0,0,0,1
E01014043,00GA,52,0,0,0,0,1
E01014019,00GA,73,0,0,0,0,1
E01014101,00GA,50,0,0,0,0,1
E01013991,00GA,56,0,0,0,0,1
E01014098,00GA,60,0,0,0,0,1
E01014013,00GA,69,0,0,0,0,1
E01014008,00GA,76,0,0,0,0,1
E01014026,00GA,95,0,0,0,0,1
E01014057,00GA,76,0,0,0,0,1
E01014033,00GA,86,0,0,0,0,1
E01014036,00GA,77,0,0,0,0,1
E01014055,00GA,74,0,0,0,0,1
E01014077,00GA,60,0,0,0,0,1
E01014045,00GA,67,0,0,0,0,1
E01014044,00GA,62,0,0,0,0,1
E01014040,00GA,78,0,0,0,0,1
E01014029,00GA,70,0,0,0,0,1
E01014089,00GA,58,0,0,0,0,1
E01014063,00GA,73,0,0,0,0,1
E01014003,00GA,62,0,0,0,0,1
E01014037,00GA,75,0,0,0,0,1
E01013996,00GA,68,0,0,0,0,1
E01013997,00GA,83,0,0,0,0,1
E01014065,00GA,64,0,0,0,0,1
E01014080,00GA,60,0,0,0,0,1
E01014075,00GA,73,0,0,0,0,1
E01014093,00GA,55,0,0,0,0,1
E01014038,00GA,62,0,0,0,0,1
E01014070,00GA,90,0,0,0,0,1
E01014049,00GA,70,0,0,0,0,1
E01014016,00GA,71,0,0,0,0,1
E01014068,00GA,61,0,0,0,0,1
E01014078,00GA,60,0,0,0,0,1
E01013988,00GA,80,0,0,0,0,1
E01014069,00GA,79,0,0,0,0,1
E01014095,00GA,58,0,0,0,0,1
E01014041,00GA,75,0,0,0,0,1
E01014072,00GA,80,0,0,0,0,1
E01013993,00GA,0,61,0,0,0,1
E01014047,00GA,0,61,0,0,0,1
E01014085,00GA,0,59,0,0,0,1
E01014084,00GA,0,76,0,0,0,1
E01013992,00GA,0,59,0,0,0,1
E01014092,00GA,0,95,0,0,0,1
E01014087,00GA,0,72,0,0,0,1
E01014034,00GA,0,75,0,0,0,1
E01014066,00GA,0,56,0,0,0,1
E01013989,00GA,0,58,0,0,0,1
E01013994,00GA,0,64,0,0,0,1
E01014076,00GA,0,106,0,0,0,1
E01014042,00GA,0,63,0,0,0,1
E01014011,00GA,0,68,0,0,0,1
E01013986,00GA,0,73,0,0,0,1
E01014088,00GA,0,75,0,0,0,1
E01014035,00GA,0,83,0,0,0,1
E01014062,00GA,0,94,0,0,0,1
E01014071,00GA,0,61,0,0,0,1
E01014005,00GA,0,89,0,0,0,1
E01014073,00GA,0,80,0,0,0,1
E01014064,00GA,0,79,0,0,0,1
E01013995,00GA,0,71,0,0,0,1
E01014074,00GA,0,72,0,0,0,1
E01014086,00GA,0,74,0,0,0,1
E01014048,00GA,0,86,0,0,0,1
E01014010,00GA,0,0,108,0,0,1
E01014174,00GF,58,0,0,0,0,1
E01014168,00GF,50,0,0,0,0,1
E01014132,00GF,46,0,0,0,0,1
E01014172,00GF,52,0,0,0,0,1
E01014170,00GF,67,0,0,0,0,1
E01014137,00GF,53,0,0,0,0,1
E01014117,00GF,50,0,0,0,0,1
E01014179,00GF,49,0,0,0,0,1
E01014190,00GF,60,0,0,0,0,1
E01014203,00GF,63,0,0,0,0,1
E01014202,00GF,97,0,0,0,0,1
E01014107,00GF,48,0,0,0,0,1
E01014181,00GF,67,0,0,0,0,1
E01014112,00GF,65,0,0,0,0,1
E01014102,00GF,68,0,0,0,0,1
E01014135,00GF,50,0,0,0,0,1
E01014134,00GF,60,0,0,0,0,1
E01014195,00GF,52,0,0,0,0,1
E01014183,00GF,74,0,0,0,0,1
E01014167,00GF,68,0,0,0,0,1
E01014147,00GF,100,0,0,0,0,1
E01014204,00GF,78,0,0,0,0,1
E01014157,00GF,54,0,0,0,0,1
E01014176,00GF,64,0,0,0,0,1
E01014149,00GF,45,0,0,0,0,1
E01014205,00GF,60,0,0,0,0,1
E01014177,00GF,59,0,0,0,0,1
E01014136,00GF,72,0,0,0,0,1
E01014160,00GF,54,0,0,0,0,1
E01014119,00GF,69,0,0,0,0,1
E01014146,00GF,85,0,0,0,0,1
E01014111,00GF,65,0,0,0,0,1
E01014123,00GF,62,0,0,0,0,1
E01014130,00GF,58,0,0,0,0,1
E01014207,00GF,50,0,0,0,0,1
E01014184,00GF,57,0,0,0,0,1
E01014150,00GF,70,0,0,0,0,1
E01014188,00GF,61,0,0,0,0,1
E01014109,00GF,47,0,0,0,0,1
E01014189,00GF,59,0,0,0,0,1
E01014103,00GF,55,0,0,0,0,1
E01014148,00GF,77,0,0,0,0,1
E01014192,00GF,48,0,0,0,0,1
E01014121,00GF,63,0,0,0,0,1
E01014180,00GF,0,59,0,0,0,1
E01014175,00GF,0,52,0,0,0,1
E01014154,00GF,0,69,0,0,0,1
E01014131,00GF,0,63,0,0,0,1
E01014187,00GF,0,69,0,0,0,1
E01014193,00GF,0,62,0,0,0,1
E01014182,00GF,0,47,0,0,0,1
E01014155,00GF,0,68,0,0,0,1
E01014206,00GF,0,52,0,0,0,1
E01014133,00GF,0,79,0,0,0,1
E01014166,00GF,0,65,0,0,0,1
E01014209,00GF,0,59,0,0,0,1
E01014197,00GF,0,56,0,0,0,1
E01014171,00GF,0,59,0,0,0,1
E01014158,00GF,0,66,0,0,0,1
E01014152,00GF,0,61,0,0,0,1
E01014161,00GF,0,50,0,0,0,1
E01014106,00GF,0,62,0,0,0,1
E01014186,00GF,0,66,0,0,0,1
E01014114,00GF,0,67,0,0,0,1
E01014201,00GF,0,46,0,0,0,1
E01014126,00GF,0,64,0,0,0,1
E01014110,00GF,0,51,0,0,0,1
E01014128,00GF,0,90,0,0,0,1
E01014159,00GF,0,61,0,0,0,1
E01014173,00GF,0,68,0,0,0,1
E01014115,00GF,0,60,0,0,0,1
E01014208,00GF,0,55,0,0,0,1
E01014141,00GF,0,121,0,0,0,1
E01014104,00GF,0,65,0,0,0,1
E01014122,00GF,0,75,0,0,0,1
E01014199,00GF,0,62,0,0,0,1
E01014153,00GF,0,87,0,0,0,1
E01014156,00GF,0,80,0,0,0,1
E01014194,00GF,0,63,0,0,0,1
E01014144,00GF,0,67,0,0,0,1
E01014118,00GF,0,52,0,0,0,1
E01014138,00GF,0,61,0,0,0,1
E01014163,00GF,0,52,0,0,0,1
E01014196,00GF,0,65,0,0,0,1
E01014151,00GF,0,65,0,0,0,1
E01014169,00GF,0,73,0,0,0,1
E01014127,00GF,0,66,0,0,0,1
E01014129,00GF,0,64,0,0,0,1
E01014116,00GF,0,81,0,0,0,1
E01014120,00GF,0,78,0,0,0,1
E01014200,00GF,0,45,0,0,0,1
E01014178,00GF,0,75,0,0,0,1
E01014125,00GF,0,67,0,0,0,1
E01014139,00GF,0,52,0,0,0,1
E01014124,00GF,0,79,0,0,0,1
E01014185,00GF,0,81,0,0,0,1
E01014140,00GF,0,62,0,0,0,1
E01014165,00GF,0,61,0,0,0,1
E01014164,00GF,0,70,0,0,0,1
E01014105,00GF,0,83,0,0,0,1
E01014162,00GF,0,89,0,0,0,1
E01014142,00GF,0,46,0,0,0,1
E01014198,00GF,0,46,0,0,0,1
E01014143,00GF,0,68,0,0,0,1
E01014191,00GF,0,75,0,0,0,1
E01014145,00GF,0,96,0,0,0,1
E01014108,00GF,0,0,69,0,0,1
E01014113,00GF,0,0,71,0,0,1
E01029000,00GG,51,0,0,0,0,1
E01028990,00GG,52,0,0,0,0,1
E01028839,00GG,59,0,0,0,0,1
E01028870,00GG,62,0,0,0,0,1
E01028848,00GG,72,0,0,0,0,1
E01029012,00GG,80,0,0,0,0,1
E01028942,00GG,52,0,0,0,0,1
E01028898,00GG,64,0,0,0,0,1
E01028996,00GG,62,0,0,0,0,1
E01028935,00GG,63,0,0,0,0,1
E01028868,00GG,61,0,0,0,0,1
E01029001,00GG,80,0,0,0,0,1
E01028893,00GG,66,0,0,0,0,1
E01028831,00GG,66,0,0,0,0,1
E01028829,00GG,58,0,0,0,0,1
E01028966,00GG,49,0,0,0,0,1
E01028976,00GG,72,0,0,0,0,1
E01028877,00GG,54,0,0,0,0,1
E01029003,00GG,119,0,0,0,0,1
E01028862,00GG,70,0,0,0,0,1
E01028858,00GG,80,0,0,0,0,1
E01028881,00GG,56,0,0,0,0,1
E01028911,00GG,55,0,0,0,0,1
E01028860,00GG,76,0,0,0,0,1
E01028888,00GG,63,0,0,0,0,1
E01028842,00GG,73,0,0,0,0,1
E01028846,00GG,78,0,0,0,0,1
E01028855,00GG,67,0,0,0,0,1
E01028915,00GG,59,0,0,0,0,1
E01028999,00GG,74,0,0,0,0,1
E01028845,00GG,91,0,0,0,0,1
E01028874,00GG,64,0,0,0,0,1
E01028956,00GG,65,0,0,0,0,1
E01028947,00GG,64,0,0,0,0,1
E01028899,00GG,67,0,0,0,0,1
E01028843,00GG,72,0,0,0,0,1
E01028960,00GG,60,0,0,0,0,1
E01029017,00GG,142,0,0,0,0,1
E01028954,00GG,54,0,0,0,0,1
E01029016,00GG,66,0,0,0,0,1
E01028936,00GG,89,0,0,0,0,1
E01028986,00GG,62,0,0,0,0,1
E01028963,00GG,67,0,0,0,0,1
E01028892,00GG,63,0,0,0,0,1
E01028859,00GG,72,0,0,0,0,1
E01028875,00GG,100,0,0,0,0,1
E01028913,00GG,70,0,0,0,0,1
E01028916,00GG,72,0,0,0,0,1
E01028919,00GG,52,0,0,0,0,1
E01028929,00GG,61,0,0,0,0,1
E01028995,00GG,68,0,0,0,0,1
E01028969,00GG,57,0,0,0,0,1
E01028993,00GG,72,0,0,0,0,1
E01028865,00GG,75,0,0,0,0,1
E01028869,00GG,60,0,0,0,0,1
E01028964,00GG,68,0,0,0,0,1
E01029009,00GG,55,0,0,0,0,1
E01028840,00GG,55,0,0,0,0,1
E01028927,00GG,43,0,0,0,0,1
E01029015,00GG,69,0,0,0,0,1
E01028972,00GG,74,0,0,0,0,1
E01028923,00GG,71,0,0,0,0,1
E01028851,00GG,80,0,0,0,0,1
E01029004,00GG,51,0,0,0,0,1
E01028922,00GG,53,0,0,0,0,1
E01028863,00GG,53,0,0,0,0,1
E01028994,00GG,62,0,0,0,0,1
E01028925,00GG,56,0,0,0,0,1
E01028914,00GG,49,0,0,0,0,1
E01028970,00GG,52,0,0,0,0,1
E01029005,00GG,63,0,0,0,0,1
E01028887,00GG,62,0,0,0,0,1
E01028828,00GG,72,0,0,0,0,1
E01028932,00GG,81,0,0,0,0,1
E01028835,00GG,64,0,0,0,0,1
E01028998,00GG,122,0,0,0,0,1
E01028872,00GG,60,0,0,0,0,1
E01028991,00GG,59,0,0,0,0,1
E01028953,00GG,66,0,0,0,0,1
E01028850,00GG,107,0,0,0,0,1
E01028882,00GG,65,0,0,0,0,1
E01028864,00GG,65,0,0,0,0,1
E01028949,00GG,67,0,0,0,0,1
E01028847,00GG,67,0,0,0,0,1
E01028861,00GG,57,0,0,0,0,1
E01028950,00GG,105,0,0,0,0,1
E01028857,00GG,78,0,0,0,0,1
E01028980,00GG,99,0,0,0,0,1
E01028834,00GG,66,0,0,0,0,1
E01028871,00GG,53,0,0,0,0,1
E01028981,00GG,67,0,0,0,0,1
E01028921,00GG,66,0,0,0,0,1
E01028878,00GG,72,0,0,0,0,1
E01028918,00GG,61,0,0,0,0,1
E01029013,00GG,87,0,0,0,0,1
E01028997,00GG,117,0,0,0,0,1
E01028854,00GG,69,0,0,0,0,1
E01028852,00GG,78,0,0,0,0,1
E01028880,00GG,66,0,0,0,0,1
E01028971,00GG,94,0,0,0,0,1
E01028889,00GG,64,0,0,0,0,1
E01028928,00GG,67,0,0,0,0,1
E01028937,00GG,63,0,0,0,0,1
E01028985,00GG,63,0,0,0,0,1
E01028978,00GG,66,0,0,0,0,1
E01028826,00GG,81,0,0,0,0,1
E01028884,00GG,67,0,0,0,0,1
E01028837,00GG,66,0,0,0,0,1
E01028979,00GG,53,0,0,0,0,1
E01028897,00GG,64,0,0,0,0,1
E01028951,00GG,69,0,0,0,0,1
E01028975,00GG,75,0,0,0,0,1
E01028833,00GG,72,0,0,0,0,1
E01028827,00GG,61,0,0,0,0,1
E01028900,00GG,62,0,0,0,0,1
E01028883,00GG,56,0,0,0,0,1
E01028901,00GG,43,0,0,0,0,1
E01028933,00GG,66,0,0,0,0,1
E01028977,00GG,88,0,0,0,0,1
E01029006,00GG,78,0,0,0,0,1
E01028907,00GG,85,0,0,0,0,1
E01028902,00GG,53,0,0,0,0,1
E01028958,00GG,78,0,0,0,0,1
E01028959,00GG,116,0,0,0,0,1
E01028940,00GG,69,0,0,0,0,1
E01028896,00GG,94,0,0,0,0,1
E01028910,00GG,59,0,0,0,0,1
E01029002,00GG,60,0,0,0,0,1
E01028920,00GG,55,0,0,0,0,1
E01029011,00GG,71,0,0,0,0,1
E01028952,00GG,79,0,0,0,0,1
E01028955,00GG,49,0,0,0,0,1
E01028885,00GG,84,0,0,0,0,1
E01028904,00GG,57,0,0,0,0,1
E01028866,00GG,68,0,0,0,0,1
E01028948,00GG,64,0,0,0,0,1
E01028930,00GG,69,0,0,0,0,1
E01028830,00GG,74,0,0,0,0,1
E01028961,00GG,59,0,0,0,0,1
E01028924,00GG,64,0,0,0,0,1
E01028989,00GG,64,0,0,0,0,1
E01028968,00GG,53,0,0,0,0,1
E01028974,00GG,56,0,0,0,0,1
E01028841,00GG,74,0,0,0,0,1
E01028856,00GG,63,0,0,0,0,1
E01028992,00GG,79,0,0,0,0,1
E01028982,00GG,65,0,0,0,0,1
